time,latitude,longitude,speed
2018-05-12 16:00:31.746,50.0559204503,19.9752983855,54.4846721649
2018-05-12 16:00:31.776,50.0559204503,19.9752983855,54.4846721649
2018-05-12 16:00:31.809,50.0559204503,19.9752983855,54.4846721649
2018-05-12 16:00:31.840,50.0559204503,19.9752983855,54.4846721649
2018-05-12 16:00:31.871,50.0559204503,19.9752983855,54.4846721649
2018-05-12 16:00:31.901,50.0559204503,19.9752983855,54.4846721649
2018-05-12 16:00:31.932,50.0559204503,19.9752983855,54.4846721649
2018-05-12 16:00:31.964,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.006,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.032,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.059,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.086,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.112,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.137,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.164,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.191,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.219,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.247,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.275,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.303,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.331,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.358,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.387,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.417,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.446,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.477,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.508,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.539,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.570,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.603,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.633,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.665,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.701,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.734,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.759,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.784,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.809,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.834,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.863,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.892,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.922,50.055789585,19.9753204098,52.6266094208
2018-05-12 16:00:32.954,50.055789585,19.9753204098,52.3860122681
2018-05-12 16:00:32.994,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.023,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.050,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.076,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.103,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.131,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.160,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.189,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.220,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.250,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.280,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.309,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.334,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.360,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.385,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.411,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.438,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.465,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.494,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.526,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.557,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.596,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.623,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.649,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.675,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.702,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.730,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.758,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.786,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.816,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.845,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.874,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.903,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.932,50.0556588668,19.9753472705,52.3860122681
2018-05-12 16:00:33.966,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.002,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.029,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.056,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.085,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.113,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.154,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.183,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.213,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.242,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.269,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.298,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.333,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.362,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.392,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.421,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.449,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.476,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.505,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.536,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.566,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.598,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.630,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.662,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.693,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.722,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.752,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.781,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.813,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.845,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.875,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.910,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.941,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:34.972,50.0555273413,19.975385905,53.3075077057
2018-05-12 16:00:35.003,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.049,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.075,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.102,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.129,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.157,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.185,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.212,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.240,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.270,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.300,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.330,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.360,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.389,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.419,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.450,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.480,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.509,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.540,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.572,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.604,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.636,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.669,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.700,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.732,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.764,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.795,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.827,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.859,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.891,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.923,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.955,50.0553980686,19.9754413354,53.3897060394
2018-05-12 16:00:35.990,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.023,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.050,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.075,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.102,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.128,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.156,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.184,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.213,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.243,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.272,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.302,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.332,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.359,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.385,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.411,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.441,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.472,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.503,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.534,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.566,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.598,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.630,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.661,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.693,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.725,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.756,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.786,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.818,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.850,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.881,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.911,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.943,50.0552717546,19.9755130921,53.1536338806
2018-05-12 16:00:36.976,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.011,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.044,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.071,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.098,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.128,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.158,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.189,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.221,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.253,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.285,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.316,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.348,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.377,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.407,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.437,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.466,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.497,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.530,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.561,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.592,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.624,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.657,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.688,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.718,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.749,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.781,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.813,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.845,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.876,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.907,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.939,50.0551483147,19.9755960576,53.7012371063
2018-05-12 16:00:37.972,50.0550284026,19.9756878369,53.3823863983
2018-05-12 16:00:38.008,50.0550284026,19.9756878369,53.3823863983
2018-05-12 16:00:38.034,50.0550284026,19.9756878369,53.3823863983
2018-05-12 16:00:38.062,50.0550284026,19.9756878369,53.3823863983
