time,latitude,longitude,speed
2018-05-13 15:22:13.264,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.286,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.307,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.328,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.350,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.371,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.392,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.414,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.435,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.457,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.479,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.501,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.523,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.544,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.566,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.587,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.609,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.630,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.652,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.673,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.695,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.716,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.737,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.759,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.780,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.802,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.824,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.846,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.868,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.890,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.911,49.4815243517,20.0394906046,42.746559906
2018-05-13 15:22:13.933,49.4815243517,20.0394906046,42.746559906
