time,latitude,longitude,speed
2018-05-25 18:42:31.529,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.551,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.573,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.594,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.614,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.636,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.657,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.680,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.703,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.724,50.0095322636,20.5185702656,80.0474647522
2018-05-25 18:42:31.746,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.767,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.790,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.811,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.838,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.866,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.888,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.908,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.929,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.955,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:31.978,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.001,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.022,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.045,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.067,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.088,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.110,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.136,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.160,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.182,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.204,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.225,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.247,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.269,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.291,50.0095228437,20.5188720028,77.8438957214
2018-05-25 18:42:32.314,50.0095228437,20.5188720028,77.8438957214
