21-05-2018 10:33:19:761;0.1436521;9.682152;0.63206923
21-05-2018 10:33:19:781;0.17238252;9.682152;0.47884035
21-05-2018 10:33:19:800;0.15322891;9.682152;0.2777274
21-05-2018 10:33:19:821;0.18195933;9.672575;0.19153613
21-05-2018 10:33:19:841;0.17238252;9.701305;0.49799395
21-05-2018 10:33:19:861;0.18195933;9.672575;0.59376204
21-05-2018 10:33:19:880;0.18195933;9.682152;0.47884035
21-05-2018 10:33:19:900;0.16280572;9.691729;0.4213795
21-05-2018 10:33:19:921;0.1436521;9.701305;0.46926352
21-05-2018 10:33:19:940;0.15322891;9.701305;0.5267244
21-05-2018 10:33:19:961;0.17238252;9.672575;0.4405331
21-05-2018 10:33:19:981;0.17238252;9.701305;0.39264908
21-05-2018 10:33:20:000;0.20111294;9.691729;0.38307226
21-05-2018 10:33:20:020;0.17238252;9.672575;0.4405331
21-05-2018 10:33:20:040;0.19153613;9.682152;0.46926352
21-05-2018 10:33:20:061;0.18195933;9.682152;0.48841715
21-05-2018 10:33:20:081;0.18195933;9.672575;0.49799395
21-05-2018 10:33:20:100;0.16280572;9.682152;0.5746084
21-05-2018 10:33:20:121;0.15322891;9.682152;0.45968673
21-05-2018 10:33:20:140;0.19153613;9.682152;0.4213795
21-05-2018 10:33:20:160;0.17238252;9.691729;0.545878
21-05-2018 10:33:20:181;0.19153613;9.682152;0.48841715
21-05-2018 10:33:20:201;0.17238252;9.701305;0.39264908
21-05-2018 10:33:20:221;0.1340753;9.682152;0.41180268
21-05-2018 10:33:20:241;0.18195933;9.691729;0.4309563
21-05-2018 10:33:20:261;0.15322891;9.701305;0.4309563
21-05-2018 10:33:20:281;0.19153613;9.691729;0.40222588
21-05-2018 10:33:20:306;0.18195933;9.682152;0.4213795
21-05-2018 10:33:20:321;0.15322891;9.701305;0.545878
21-05-2018 10:33:20:341;0.17238252;9.682152;0.46926352
21-05-2018 10:33:20:367;0.18195933;9.691729;0.36391866
21-05-2018 10:33:20:381;0.16280572;9.691729;0.40222588
21-05-2018 10:33:20:400;0.15322891;9.682152;0.39264908
21-05-2018 10:33:20:421;0.17238252;9.682152;0.2681506
21-05-2018 10:33:20:440;0.20111294;9.701305;0.25857377
21-05-2018 10:33:20:461;0.17238252;9.691729;0.48841715
21-05-2018 10:33:20:480;0.18195933;9.672575;0.49799395
21-05-2018 10:33:20:500;0.18195933;9.691729;0.36391866
21-05-2018 10:33:20:521;0.17238252;9.691729;0.37349546
21-05-2018 10:33:20:541;0.16280572;9.701305;0.50757074
21-05-2018 10:33:20:560;0.17238252;9.691729;0.49799395
21-05-2018 10:33:20:581;0.15322891;9.701305;0.38307226
21-05-2018 10:33:20:600;0.17238252;9.701305;0.35434186
21-05-2018 10:33:20:620;0.16280572;9.682152;0.4309563
21-05-2018 10:33:20:640;0.18195933;9.691729;0.35434186
21-05-2018 10:33:20:661;0.20111294;9.710882;0.2777274
21-05-2018 10:33:20:680;0.18195933;9.691729;0.25857377
21-05-2018 10:33:20:700;0.19153613;9.682152;0.34476504
21-05-2018 10:33:20:721;0.15322891;9.701305;0.4213795
21-05-2018 10:33:20:740;0.16280572;9.710882;0.48841715
21-05-2018 10:33:20:760;0.15322891;9.682152;0.46926352
21-05-2018 10:33:20:781;0.19153613;9.691729;0.45010993
21-05-2018 10:33:20:801;0.18195933;9.691729;0.4405331
21-05-2018 10:33:20:820;0.15322891;9.682152;0.39264908
21-05-2018 10:33:20:841;0.18195933;9.682152;0.39264908
21-05-2018 10:33:20:861;0.18195933;9.701305;0.46926352
21-05-2018 10:33:20:880;0.16280572;9.672575;0.49799395
21-05-2018 10:33:20:900;0.20111294;9.682152;0.45968673
21-05-2018 10:33:20:921;0.19153613;9.701305;0.31603462
21-05-2018 10:33:20:941;0.18195933;9.682152;0.39264908
21-05-2018 10:33:20:961;0.12449849;9.682152;0.46926352
21-05-2018 10:33:20:981;0.1436521;9.691729;0.5267244
21-05-2018 10:33:21:001;0.15322891;9.691729;0.5554548
21-05-2018 10:33:21:021;0.18195933;9.691729;0.47884035
21-05-2018 10:33:21:041;0.18195933;9.701305;0.46926352
21-05-2018 10:33:21:061;0.16280572;9.701305;0.4405331
21-05-2018 10:33:21:081;0.19153613;9.691729;0.18195933
21-05-2018 10:33:21:101;0.19153613;9.691729;0.25857377
21-05-2018 10:33:21:121;0.15322891;9.701305;0.4405331
21-05-2018 10:33:21:141;0.15322891;9.682152;0.48841715
21-05-2018 10:33:21:161;0.1436521;9.691729;0.59376204
21-05-2018 10:33:21:180;0.16280572;9.701305;0.58418524
21-05-2018 10:33:21:201;0.1436521;9.691729;0.41180268
21-05-2018 10:33:21:221;0.17238252;9.682152;0.33518824
21-05-2018 10:33:21:240;0.18195933;9.710882;0.2873042
21-05-2018 10:33:21:261;0.16280572;9.701305;0.2873042
21-05-2018 10:33:21:281;0.18195933;9.691729;0.31603462
21-05-2018 10:33:21:301;0.17238252;9.682152;0.6607997
21-05-2018 10:33:21:321;0.20111294;9.682152;0.47884035
21-05-2018 10:33:21:341;0.16280572;9.691729;0.2777274
21-05-2018 10:33:21:361;0.16280572;9.691729;0.31603462
21-05-2018 10:33:21:381;0.1340753;9.701305;0.49799395
21-05-2018 10:33:21:401;0.15322891;9.701305;0.49799395
21-05-2018 10:33:21:421;0.15322891;9.701305;0.50757074
21-05-2018 10:33:21:441;0.1436521;9.682152;0.45968673
21-05-2018 10:33:21:463;0.18195933;9.672575;0.32561144
21-05-2018 10:33:21:481;0.21068975;9.682152;0.39264908
21-05-2018 10:33:21:500;0.17238252;9.701305;0.36391866
21-05-2018 10:33:21:521;0.17238252;9.701305;0.41180268
21-05-2018 10:33:21:540;0.18195933;9.701305;0.62249243
21-05-2018 10:33:21:561;0.1340753;9.691729;0.545878
21-05-2018 10:33:21:581;0.17238252;9.672575;0.40222588
21-05-2018 10:33:21:601;0.19153613;9.710882;0.32561144
21-05-2018 10:33:21:621;0.15322891;9.701305;0.45010993
21-05-2018 10:33:21:641;0.12449849;9.691729;0.4213795
