,Unnamed: 0,time,latitude,longitude,speed
0,0,2018-05-16 19:19:38.759,50.0688024898,19.9264942067,0.0
1,1,2018-05-16 19:19:38.780,50.0688024898,19.9264942067,0.0
2,2,2018-05-16 19:19:38.806,50.0688024898,19.9264942067,0.0
3,3,2018-05-16 19:19:38.828,50.0688024898,19.9264942067,0.0
4,4,2018-05-16 19:19:38.849,50.0688024898,19.9264942067,0.0
5,5,2018-05-16 19:19:38.871,50.0688024898,19.9264942067,0.0
6,6,2018-05-16 19:19:38.892,50.0688024898,19.9264942067,0.0
7,7,2018-05-16 19:19:38.914,50.0688024898,19.9264942067,0.0
8,8,2018-05-16 19:19:38.938,50.0688024898,19.9264942067,0.0
9,9,2018-05-16 19:19:38.960,50.0688024898,19.9264942067,0.0
10,10,2018-05-16 19:19:38.983,50.0688024898,19.9264942067,0.0
11,11,2018-05-16 19:19:39.007,50.0688024898,19.9264942067,0.0
12,12,2018-05-16 19:19:39.029,50.0688024898,19.9264942067,0.0
13,13,2018-05-16 19:19:39.050,50.0688024898,19.9264942067,0.0
14,14,2018-05-16 19:19:39.071,50.0688024898,19.9264942067,0.0
15,15,2018-05-16 19:19:39.092,50.0688024898,19.9264942067,0.0
16,16,2018-05-16 19:19:39.113,50.0688024898,19.9264942067,0.0
17,17,2018-05-16 19:19:39.135,50.0688024898,19.9264942067,0.0
18,18,2018-05-16 19:19:39.156,50.0688024898,19.9264942067,0.0
19,19,2018-05-16 19:19:39.178,50.0688024898,19.9264942067,0.0
20,20,2018-05-16 19:19:39.201,50.0688024898,19.9264942067,0.0
21,21,2018-05-16 19:19:39.221,50.0688024898,19.9264942067,0.0
22,22,2018-05-16 19:19:39.242,50.0688024898,19.9264942067,0.0
23,23,2018-05-16 19:19:39.264,50.0688024898,19.9264942067,0.0
24,24,2018-05-16 19:19:39.285,50.0688024898,19.9264942067,0.0
25,25,2018-05-16 19:19:39.306,50.0688024898,19.9264942067,0.0
26,26,2018-05-16 19:19:39.327,50.0688024898,19.9264942067,0.0
27,27,2018-05-16 19:19:39.348,50.0688024898,19.9264942067,0.0
28,28,2018-05-16 19:19:39.370,50.0688024898,19.9264942067,0.0
29,29,2018-05-16 19:19:39.391,50.0688024898,19.9264942067,0.0
30,30,2018-05-16 19:19:39.414,50.0688024898,19.9264942067,0.0
31,31,2018-05-16 19:19:39.435,50.0688024898,19.9264942067,0.0
32,32,2018-05-16 19:19:39.456,50.0688024898,19.9264942067,0.0
33,33,2018-05-16 19:19:39.477,50.0688024898,19.9264942067,0.0
34,34,2018-05-16 19:19:39.499,50.0688024898,19.9264942067,0.0
35,35,2018-05-16 19:19:39.520,50.0688024898,19.9264942067,0.0
36,36,2018-05-16 19:19:39.540,50.0688024898,19.9264942067,0.0
37,37,2018-05-16 19:19:39.562,50.0688024898,19.9264942067,0.0
38,38,2018-05-16 19:19:39.583,50.0688024898,19.9264942067,0.0
39,39,2018-05-16 19:19:39.604,50.0688024898,19.9264942067,0.0
40,40,2018-05-16 19:19:39.625,50.0688024898,19.9264942067,0.0
41,41,2018-05-16 19:19:39.646,50.0688024898,19.9264942067,0.0
42,42,2018-05-16 19:19:39.668,50.0688024898,19.9264942067,0.0
43,43,2018-05-16 19:19:39.689,50.0688024898,19.9264942067,0.0
44,44,2018-05-16 19:19:39.711,50.0688024898,19.9264942067,0.0
45,45,2018-05-16 19:19:39.733,50.0688024898,19.9264942067,0.0
46,46,2018-05-16 19:19:39.754,50.0688024898,19.9264942067,0.0
47,47,2018-05-16 19:19:39.776,50.0688024898,19.9264942067,0.0
48,48,2018-05-16 19:19:39.798,50.0688024898,19.9264942067,0.0
49,49,2018-05-16 19:19:39.819,50.0688024898,19.9264942067,0.0
50,50,2018-05-16 19:19:39.841,50.0688024898,19.9264942067,0.0
51,51,2018-05-16 19:19:39.863,50.0688024898,19.9264942067,0.0
52,52,2018-05-16 19:19:39.884,50.0688024898,19.9264942067,0.0
53,53,2018-05-16 19:19:39.905,50.0688024898,19.9264942067,0.0
54,54,2018-05-16 19:19:39.927,50.0688024898,19.9264942067,0.0
55,55,2018-05-16 19:19:39.950,50.0688024898,19.9264942067,0.0
56,56,2018-05-16 19:19:39.980,50.0688024898,19.9264942067,0.0
57,57,2018-05-16 19:19:40.003,50.0688024898,19.9264942067,0.0
58,58,2018-05-16 19:19:40.037,50.0688024898,19.9264942067,0.0
59,59,2018-05-16 19:19:40.067,50.0688024898,19.9264942067,0.0
60,60,2018-05-16 19:19:40.092,50.0688024898,19.9264942067,0.0
61,61,2018-05-16 19:19:40.114,50.0688024898,19.9264942067,0.0
62,62,2018-05-16 19:19:40.142,50.0688024898,19.9264942067,0.0
63,63,2018-05-16 19:19:40.177,50.0688024898,19.9264942067,0.0
64,64,2018-05-16 19:19:40.202,50.0688024898,19.9264942067,0.0
65,65,2018-05-16 19:19:40.251,50.0688024898,19.9264942067,0.0
66,66,2018-05-16 19:19:40.286,50.0688024898,19.9264942067,0.0
67,67,2018-05-16 19:19:40.308,50.0688024898,19.9264942067,0.0
68,68,2018-05-16 19:19:40.331,50.0688024898,19.9264942067,0.0
69,69,2018-05-16 19:19:40.353,50.0688024898,19.9264942067,0.0
70,70,2018-05-16 19:19:40.376,50.0688024898,19.9264942067,0.0
71,71,2018-05-16 19:19:40.397,50.0688024898,19.9264942067,0.0
72,72,2018-05-16 19:19:40.419,50.0688024898,19.9264942067,0.0
73,73,2018-05-16 19:19:40.440,50.0688024898,19.9264942067,0.0
74,74,2018-05-16 19:19:40.462,50.0688024898,19.9264942067,0.0
75,75,2018-05-16 19:19:40.483,50.0688024898,19.9264942067,0.0
76,76,2018-05-16 19:19:40.504,50.0688024898,19.9264942067,0.0
77,77,2018-05-16 19:19:40.525,50.0688024898,19.9264942067,0.0
78,78,2018-05-16 19:19:40.547,50.0688024898,19.9264942067,0.0
79,79,2018-05-16 19:19:40.569,50.0688024898,19.9264942067,0.0
80,80,2018-05-16 19:19:40.590,50.0688024898,19.9264942067,0.0
81,81,2018-05-16 19:19:40.612,50.0688024898,19.9264942067,0.0
82,82,2018-05-16 19:19:40.635,50.0688024898,19.9264942067,0.0
83,83,2018-05-16 19:19:40.656,50.0688024898,19.9264942067,0.0
84,84,2018-05-16 19:19:40.677,50.0688024898,19.9264942067,0.0
85,85,2018-05-16 19:19:40.699,50.0688024898,19.9264942067,0.0
86,86,2018-05-16 19:19:40.721,50.0688024898,19.9264942067,0.0
87,87,2018-05-16 19:19:40.742,50.0688024898,19.9264942067,0.0
88,88,2018-05-16 19:19:40.764,50.0688024898,19.9264942067,0.0
89,89,2018-05-16 19:19:40.786,50.0688024898,19.9264942067,0.0
90,90,2018-05-16 19:19:40.808,50.0688024898,19.9264942067,0.0
91,91,2018-05-16 19:19:40.836,50.0688024898,19.9264942067,0.0
92,92,2018-05-16 19:19:40.857,50.0688024898,19.9264942067,0.0
93,93,2018-05-16 19:19:40.879,50.0688024898,19.9264942067,0.0
94,94,2018-05-16 19:19:40.900,50.0688024898,19.9264942067,0.0
95,95,2018-05-16 19:19:40.927,50.0688024898,19.9264942067,0.0
96,96,2018-05-16 19:19:40.955,50.0688024898,19.9264942067,0.0
