time,x,y,z
2018-05-12 16:37:28.672,0.536993326325,9.8007901895,-0.205665551793
2018-05-12 16:37:28.693,0.208620879994,10.2523722761,-0.386569382984
2018-05-12 16:37:28.712,0.912872559213,9.48460514817,0.153218121422
2018-05-12 16:37:28.733,0.575766425313,9.65097898048,0.481351295507
2018-05-12 16:37:28.752,0.853955541794,9.87604950004,-0.404627779494
2018-05-12 16:37:28.773,0.961179407913,9.42520088864,0.0463817822555
2018-05-12 16:37:28.792,0.189082324827,10.3088463955,-0.0392688801329
2018-05-12 16:37:28.812,0.671022809447,9.94376606997,-0.180615129726
2018-05-12 16:37:28.832,0.257680750197,9.92738755109,0.182944278435
2018-05-12 16:37:28.852,0.355207073422,9.54285219287,0.144341689297
2018-05-12 16:37:28.872,0.709936384829,9.84280044148,-0.497172496201
2018-05-12 16:37:28.892,0.450270843983,9.85383763425,-0.119211291944
2018-05-12 16:37:28.913,0.46046827758,9.71770515387,-0.403373465956
2018-05-12 16:37:28.932,0.238649121967,9.87161600262,0.221359321574
2018-05-12 16:37:28.952,0.66233624851,9.67143907685,0.0318581176749
2018-05-12 16:37:28.972,0.797230107157,9.60389677131,-0.249945499316
2018-05-12 16:37:28.992,0.903257380235,9.46746129198,0.362281245046
2018-05-12 16:37:29.012,0.42084093023,10.0339673243,-0.309295794416
2018-05-12 16:37:29.032,0.507713100541,9.88010508758,0.290239074595
2018-05-12 16:37:29.052,0.286149872597,10.0392440192,0.0483350536772
2018-05-12 16:37:29.072,0.0739739731179,10.2721724358,-0.334853255609
2018-05-12 16:37:29.092,0.382369116093,10.0196521139,-0.0611689701762
2018-05-12 16:37:29.112,0.478853458598,9.85562797033,0.652253247205
2018-05-12 16:37:29.132,0.767314409358,9.85583629667,0.266617173682
2018-05-12 16:37:29.152,0.660093534873,10.2760956441,0.157260671945
2018-05-12 16:37:29.172,0.863663116575,9.82356406598,-0.105378778513
2018-05-12 16:37:29.192,0.604014658294,9.83494964615,0.214806336803
2018-05-12 16:37:29.212,0.39161385506,10.1228838989,-0.0912513485916
2018-05-12 16:37:29.232,0.902092861857,9.77401642768,0.512479878682
2018-05-12 16:37:29.252,0.459166228094,10.0606145241,-0.237154894304
2018-05-12 16:37:29.272,0.623861418104,9.68771165966,-0.0616684768825
2018-05-12 16:37:29.292,0.729536271898,9.65646302684,0.453345798329
2018-05-12 16:37:29.313,0.872258374655,10.0684823655,0.284625756326
2018-05-12 16:37:29.332,0.717696388691,10.3209687078,-0.152985541886
2018-05-12 16:37:29.353,0.612662085013,10.0996655363,0.2130663158
2018-05-12 16:37:29.372,1.26890501743,9.37355306885,0.123973369245
2018-05-12 16:37:29.392,1.0548497912,10.0806365296,0.219223590592
2018-05-12 16:37:29.413,1.27959740158,9.07384540748,0.158123830372
2018-05-12 16:37:29.432,1.14374275049,9.46232236797,-0.217067822963
2018-05-12 16:37:29.452,0.786917267413,9.72575168824,0.561882996687
2018-05-12 16:37:29.473,0.515349566502,10.4545127101,-0.0812847039474
2018-05-12 16:37:29.492,0.498444211804,9.79000342352,0.245509916308
2018-05-12 16:37:29.512,0.604833834567,9.62010288296,0.09998266437
